Level,Provinces Name,Provinces Code,Time,Time Code,Household Access to Safe Water (in % of total household),Household Access to safe Sanitation (in % of total Household)
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2012,YR2012,66.24,83.94
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2013,YR2013,70.2118988,80.75751495
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2014,YR2014,75.13523102,87.59905243
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2015,YR2015,70.90590668,88.3361969
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2016,YR2016,69.95824432,89.20877838
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2017,YR2017,75.13272858,85.60520935
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2018,YR2018,73.83846283,88.90493011
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2019,YR2019,89.14831543,90.39329529
"Kalimantan Selatan, Prop.","Tanah Bumbu, Kab.",ID.KS.TN,2020,YR2020,87.92391968,94.22279358
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2011,YR2011,39.88866,74.88008
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2012,YR2012,44.23,78.03
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2013,YR2013,63.5379982,82.79393005
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2014,YR2014,55.87506104,86.97560883
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2015,YR2015,47.44611359,82.16196442
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2016,YR2016,44.68055344,80.80185699
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2017,YR2017,47.44898224,77.57435608
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2018,YR2018,57.47521591,79.72190094
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2019,YR2019,53.81931686,86.50169373
"Kalimantan Selatan, Prop.","Tanah Laut, Kab.",ID.KS.TL,2020,YR2020,56.17540359,88.12844086
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2011,YR2011,54.77752,57.06009
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2012,YR2012,50.89,61.87
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2013,YR2013,62.10398865,68.23150635
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2014,YR2014,80.01845551,79.57408142
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2015,YR2015,68.54091644,70.38109589
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2016,YR2016,66.01498413,66.80560303
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2017,YR2017,71.17745972,71.22361755
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2018,YR2018,64.69252777,73.58888245
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2019,YR2019,65.9502182,75.80599976
"Kalimantan Selatan, Prop.","Tapin, Kab.",ID.KS.TP,2020,YR2020,75.34049988,81.42305756
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2011,YR2011,42.68006,43.09326
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2012,YR2012,42.86,50.57
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2013,YR2013,47.23692703,48.15341187
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2014,YR2014,53.74880981,54.75137711
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2015,YR2015,46.33235168,48.47170258
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2016,YR2016,61.3358078,57.14036942
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2017,YR2017,54.38386917,54.30610657
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2018,YR2018,57.89283371,61.85246277
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2019,YR2019,60.53313065,59.93621826
"Kalimantan Tengah, Prop.","Barito Selatan, Kab.",ID.KT.BS,2020,YR2020,67.08847046,67.07012939
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2011,YR2011,49.29259,66.87209
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2012,YR2012,61.59,68.46
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2013,YR2013,57.25518417,66.47962952
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2014,YR2014,67.57923889,72.71579742
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2015,YR2015,63.6739006,78.19921875
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2016,YR2016,67.06594086,86.19046021
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2017,YR2017,54.07015228,85.70849609
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2018,YR2018,57.56720352,81.04561615
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2019,YR2019,55.96198273,85.64118195
"Kalimantan Tengah, Prop.","Barito Timur, Kab.",ID.KT.BT,2020,YR2020,65.97509766,84.11499786
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2011,YR2011,35.10875,47.3308
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2012,YR2012,39.43,48.16
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2013,YR2013,44.46531677,57.86556625
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2014,YR2014,55.17540741,68.26651001
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2015,YR2015,63.57382965,72.94324493
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2016,YR2016,66.50409698,67.80264282
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2017,YR2017,69.08784485,71.87924194
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2018,YR2018,74.77539063,75.98916626
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2019,YR2019,73.40891266,83.25289154
"Kalimantan Tengah, Prop.","Barito Utara, Kab.",ID.KT.BU,2020,YR2020,72.46101379,82.47322083
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2011,YR2011,33.99869,41.32716
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2012,YR2012,43.23,50.42
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2013,YR2013,45.97175217,47.5617485
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2014,YR2014,39.55194092,53.57968903
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2015,YR2015,54.80433655,63.08456802
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2016,YR2016,51.65961838,66.94028473
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2017,YR2017,65.07434082,81.59377289
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2018,YR2018,62.07115555,81.96114349
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2019,YR2019,64.86180878,83.95250702
"Kalimantan Tengah, Prop.","Gunung Mas, Kab.",ID.KT.GM,2020,YR2020,60.6769104,83.68560791
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2011,YR2011,25.86376,43.24268
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2012,YR2012,26.9,43.08
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2013,YR2013,24.99259567,39.23013687
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2014,YR2014,33.48682785,46.526577
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2015,YR2015,27.73511505,61.61295319
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2016,YR2016,38.26731873,53.74598694
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2017,YR2017,37.53793716,63.97516632
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2018,YR2018,42.85001373,57.86333847
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2019,YR2019,49.07649231,62.41381836
"Kalimantan Tengah, Prop.","Kapuas, Kab.",ID.KT.KA,2020,YR2020,53.57737732,68.37709808
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2011,YR2011,42.49458,45.04485
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2012,YR2012,48.37,50.86
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2013,YR2013,50.50967407,59.02491379
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2014,YR2014,48.6030426,57.30191422
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2015,YR2015,57.30476379,69.65248108
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2016,YR2016,57.87894058,60.04000854
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2017,YR2017,63.34145737,69.12866974
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2018,YR2018,59.65401459,68.03363037
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2019,YR2019,72.83231354,81.77437592
"Kalimantan Tengah, Prop.","Katingan, Kab.",ID.KT.KG,2020,YR2020,67.40756989,82.25370789
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2011,YR2011,70.38406,69.99756
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2012,YR2012,76.3,78.34
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2013,YR2013,75.96864319,76.2903595
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2014,YR2014,76.63575745,81.62462616
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2015,YR2015,80.29127502,86.42816162
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2016,YR2016,83.75887299,86.48618317
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2017,YR2017,88.23455811,87.31404877
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2018,YR2018,82.96739197,88.69029999
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2019,YR2019,83.57347107,85.54051971
"Kalimantan Tengah, Prop.","Kotawaringin Barat, Kab.",ID.KT.KB,2020,YR2020,83.52190399,83.12491608
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2011,YR2011,48.86349,52.40113
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2012,YR2012,46.83,51.3
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2013,YR2013,45.98130035,56.02878952
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2014,YR2014,53.5623436,60.43164063
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2015,YR2015,52.5153656,64.62310028
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2016,YR2016,61.3250618,72.8324585
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2017,YR2017,65.60482025,78.10983276
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2018,YR2018,65.52236176,74.19203949
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2019,YR2019,70.54885101,73.14994812
"Kalimantan Tengah, Prop.","Kotawaringin Timur, Kab.",ID.KT.KT,2020,YR2020,71.81468964,67.2646637
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2011,YR2011,64.63652,54.73383
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2012,YR2012,70.85,56.59
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2013,YR2013,71.97730255,59.89196777
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2014,YR2014,75.87944794,62.97739792
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2015,YR2015,60.46807861,72.84077454
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2016,YR2016,70.95381927,81.76706696
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2017,YR2017,66.91293335,85.66378021
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2018,YR2018,72.97075653,77.9539032
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2019,YR2019,75.50708008,83.36522675
"Kalimantan Tengah, Prop.","Lamandau, Kab.",ID.KT.LA,2020,YR2020,77.92945862,86.02489471
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2011,YR2011,27.45239,38.05009
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2012,YR2012,39.94,37.67
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2013,YR2013,44.15330124,38.28785706
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2014,YR2014,35.37973404,52.34186172
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2015,YR2015,21.65052223,48.663311
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2016,YR2016,38.7961998,46.92619324
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2017,YR2017,49.74063873,46.83298874
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2018,YR2018,42.71096802,51.68098831
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2019,YR2019,44.25001907,62.60495758
"Kalimantan Tengah, Prop.","Murung Raya, Kab.",ID.KT.MR,2020,YR2020,43.22511673,72.38969421
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2011,YR2011,26.1457,51.84422
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2012,YR2012,39.19,47.76
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2013,YR2013,34.34815598,55.18228531
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2014,YR2014,34.43952942,58.36510468
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2015,YR2015,39.69187546,70.86322021
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2016,YR2016,44.71564102,68.08724213
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2017,YR2017,50.10329437,71.68280029
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2018,YR2018,55.79508972,74.05116272
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2019,YR2019,53.54718399,83.16413879
"Kalimantan Tengah, Prop.","Pulang Pisau, Kab.",ID.KT.PP,2020,YR2020,58.86857605,80.93227386
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2011,YR2011,33.04846,41.75183
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2012,YR2012,42.41,49.42
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2013,YR2013,45.08787918,63.21548843
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2014,YR2014,67.45274353,78.79626465
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2015,YR2015,60.97917557,68.36251068
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2016,YR2016,76.42613983,76.44488525
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2017,YR2017,68.01324463,79.61573792
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2018,YR2018,79.17106628,75.17929077
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2019,YR2019,77.27133942,82.14225006
"Kalimantan Tengah, Prop.","Seruyan, Kab.",ID.KT.SE,2020,YR2020,81.19088745,84.73436737
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2011,YR2011,62.0825,52.92251
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2012,YR2012,57.84,61.58
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2013,YR2013,61.52087402,61.84540558
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2014,YR2014,65.6714325,64.09447479
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2015,YR2015,75.00971222,70.93850708
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2016,YR2016,77.05542755,74.86508942
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2017,YR2017,77.96760559,78.94049835
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2018,YR2018,80.97208405,81.02952576
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2019,YR2019,72.05980682,85.51187134
"Kalimantan Tengah, Prop.","Sukamara, Kab.",ID.KT.SU,2020,YR2020,79.92751312,89.30284119
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2011,YR2011,66.35601,75.94965
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2012,YR2012,63.67,75.05
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2013,YR2013,61.60857773,80.27023315
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2014,YR2014,66.28154755,84.53430176
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2015,YR2015,75.85938263,88.59614563
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2016,YR2016,79.90680695,89.55957031
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2017,YR2017,86.93067932,90.47771454
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2018,YR2018,87.97750854,91.55679321
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2019,YR2019,93.4484024,92.44228363
"Kalimantan Timur, Prop.","Berau, Kab.",ID.KI.BE,2020,YR2020,94.90540314,96.57199097
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2011,YR2011,51.72918,56.15173
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2012,YR2012,52.13,66.2
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2013,YR2013,53.25434113,68.30727386
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2014,YR2014,63.86310577,67.67865753
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2015,YR2015,77.58724976,82.47774506
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2016,YR2016,70.85973358,77.83197784
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2017,YR2017,69.28747559,83.8763504
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2018,YR2018,75.05550385,79.91066742
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2019,YR2019,75.32168579,90.89969635
"Kalimantan Timur, Prop.","Kutai Barat, Kab.",ID.KI.KB,2020,YR2020,79.20243073,86.00004578
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2011,YR2011,74.74991,78.74825
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2012,YR2012,82.38,85.5
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2013,YR2013,82.1674881,83.81842804
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2014,YR2014,83.69204712,88.85716248
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2015,YR2015,88.72337341,89.21601105
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2016,YR2016,91.60541534,90.64758301
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2017,YR2017,92.88173676,91.19300842
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2018,YR2018,90.70440674,85.26456451
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2019,YR2019,90.45304108,92.26080322
"Kalimantan Timur, Prop.","Kutai Kartanegara, Kab.",ID.KI.KU,2020,YR2020,96.29212952,93.26303864
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2011,YR2011,62.59709,69.00718
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2012,YR2012,62.12,76.95
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2013,YR2013,73.7080307,82.05573273
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2014,YR2014,71.55310059,83.00944519
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2015,YR2015,77.42559052,84.2351532
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2016,YR2016,84.72078705,80.98933411
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2017,YR2017,85.75879669,91.90460205
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2018,YR2018,80.86856079,90.13502502
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2019,YR2019,92.08665466,92.17956543
"Kalimantan Timur, Prop.","Kutai Timur, Kab.",ID.KI.KT,2020,YR2020,86.84375,88.23429108
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2011,YR2011,,
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2012,YR2012,,
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2013,YR2013,,
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2014,YR2014,,
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2015,YR2015,47.23725128,73.96294403
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2016,YR2016,47.32503891,80.13996887
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2017,YR2017,73.24970245,77.33514404
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2018,YR2018,75.15807343,88.60232544
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2019,YR2019,76.17836761,84.03411865
"Kalimantan Timur, Prop.","Mahakam Hulu, Kab.",ID.KI.MH,2020,YR2020,81.76708221,86.63880157
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2011,YR2011,55.25499,85.60733
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2012,YR2012,62.11,81.41
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2013,YR2013,69.03913116,82.62174225
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2014,YR2014,67.77819061,82.43605804
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2015,YR2015,67.83292389,91.32794952
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2016,YR2016,73.95644379,90.69736481
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2017,YR2017,71.014328,93.3639679
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2018,YR2018,74.55072021,92.58427429
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2019,YR2019,83.89375305,94.83187103
"Kalimantan Timur, Prop.","Pasir, Kab.",ID.KI.PA,2020,YR2020,75.80649567,93.14707947
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2011,YR2011,74.43317,85.90862
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2012,YR2012,74.27,89.28
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2013,YR2013,75.68379974,90.24530792
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2014,YR2014,82.26032257,92.04738617
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2015,YR2015,84.85766602,92.23555756
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2016,YR2016,84.04454041,92.31497955
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2017,YR2017,87.47655487,91.94329834
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2018,YR2018,84.81604004,91.13845062
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2019,YR2019,91.7162323,94.51288605
"Kalimantan Timur, Prop.","Penajam Paser Utara, Kab.",ID.KI.PP,2020,YR2020,92.60028839,93.45583344
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2011,YR2011,35.33513,76.9523
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2012,YR2012,40.37,77.8
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2013,YR2013,50.82028961,74.95385742
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2014,YR2014,56.98433685,82.81114197
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2015,YR2015,59.11025238,89.66796112
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2016,YR2016,62.13362122,83.80181122
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2017,YR2017,63.86642456,88.33564758
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2018,YR2018,66.90550232,89.66053772
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2019,YR2019,74.15600586,91.89762115
"Kalimantan Utara, Prop.","Bulungan, Kab.",ID.KI.BU,2020,YR2020,75.8608017,93.08809662
"Kalimantan Utara, Prop.","Malinau, Kab.",ID.KI.MA,2011,YR2011,54.77642,63.00075
"Kalimantan Utara, Prop.","Malinau, Kab.",ID.KI.MA,2012,YR2012,69.2,67.79
"Kalimantan Utara, Prop.","Malinau, Kab.",ID.KI.MA,2013,YR2013,63.74429321,66.5068512
